HGNC ID	Approved Symbol
HGNC:4102	GAGE5
HGNC:41022	A2ML1-AS1
HGNC:41023	MYCBP2-AS1
HGNC:41024	MYCBP2-AS2
HGNC:41028	TIPARP-AS1
HGNC:41029	DNAJB8-AS1
HGNC:4103	GAGE6
HGNC:41031	CNOT10-AS1
HGNC:41032	HTR3E-AS1
HGNC:41035	WWTR1-AS1
HGNC:41038	ARMCX3-AS1
HGNC:4104	GAGE7
HGNC:41041	WWC2-AS1
HGNC:41043	GLYCTK-AS1
HGNC:41046	TRAPPC12-AS1
HGNC:41048	ARHGEF26-AS1
HGNC:4105	GAGE12I
HGNC:41053	STEAP3-AS1
HGNC:4106	GAGE8
HGNC:41062	TPRG1-AS2
HGNC:4107	PAGE1
HGNC:4108	PAGE4
HGNC:41081	SGOL1-AS1
HGNC:41084	SMIM12-AS1
HGNC:41085	TM4SF19-AS1
HGNC:41089	CCDC39-AS1
HGNC:41095	ATP13A4-AS1
HGNC:411	ALDH3B2
HGNC:4110	PAGE3
HGNC:41101	YEATS2-AS1
HGNC:4111	XAGE1A
HGNC:41113	WDR52-AS1
HGNC:41116	TRMT2B-AS1
HGNC:4112	XAGE2
HGNC:41125	TET2-AS1
HGNC:41126	SIDT1-AS1
HGNC:4113	GAK
HGNC:41133	AGBL5-AS1
HGNC:41136	ZNF385D-AS1
HGNC:4114	GAL
HGNC:41140	SPAG5-AS1
HGNC:41142	CCDC13-AS1
HGNC:41143	NADKD1-AS1
HGNC:41145	PLCXD2-AS1
HGNC:4115	GALC
HGNC:41150	RMDN2-AS1
HGNC:41151	PRRT3-AS1
HGNC:41153	XXYLT1-AS1
HGNC:41154	XXYLT1-AS2
HGNC:41159	TTLL10-AS1
HGNC:4116	GALE
HGNC:41161	RNF185-AS1
HGNC:41166	EGFLAM-AS4
HGNC:41167	EGFLAM-AS3
HGNC:41168	EGFLAM-AS2
HGNC:41169	EGFLAM-AS1
HGNC:4117	B4GALNT1
HGNC:41173	HYI-AS1
HGNC:41177	SPIN4-AS1
HGNC:4118	GALK1
HGNC:41180	DDX26B-AS1
HGNC:41186	WDR86-AS1
HGNC:4119	GALK2
HGNC:41191	TCEAL3-AS1
HGNC:412	ALDH9A1
HGNC:41209	STPG2-AS1
HGNC:41215	ZNF630-AS1
HGNC:41218	JAZF1-AS1
HGNC:4122	GALNS
HGNC:41222	FRMPD4-AS1
HGNC:41225	SZT2-AS1
HGNC:41227	UBXN7-AS1
HGNC:41228	DNM3OS
HGNC:4123	GALNT1
HGNC:41231	PLCH1-AS1
HGNC:41232	PLCH1-AS2
HGNC:41235	ARHGAP31-AS1
HGNC:41236	WWC3-AS1
HGNC:41239	FRMPD3-AS1
HGNC:4124	GALNT2
HGNC:41243	TBL1XR1-AS1
HGNC:41244	GCSAML-AS1
HGNC:41247	CADM2-AS2
HGNC:41248	CADM2-AS1
HGNC:41249	THOC7-AS1
HGNC:4125	GALNT3
HGNC:41250	OSTN-AS1
HGNC:41251	PEX5L-AS1
HGNC:41252	PEX5L-AS2
HGNC:41257	MACC1-AS1
HGNC:4126	GALNT4
HGNC:41263	MPRIP-AS1
HGNC:41269	SNRK-AS1
HGNC:4127	GALNT5
HGNC:41277	ALG13-AS1
HGNC:4128	GALNT6
HGNC:41281	ATP13A5-AS1
HGNC:4129	GALNT7
HGNC:41297	IQCF5-AS1
HGNC:41298	ANKRD33B-AS1
HGNC:4130	GALNT8
HGNC:41303	IQCJ-SCHIP1-AS1
HGNC:41304	AKT3-IT1
HGNC:41305	ALMS1-IT1
HGNC:41306	AMMECR1-IT1
HGNC:41307	AOAH-IT1
HGNC:41308	RHOA-IT1
HGNC:41309	ATP2B2-IT1
HGNC:4131	GALNT9
HGNC:41310	ATP2B2-IT2
HGNC:41311	BRD2-IT1
HGNC:41312	CACNA1C-IT1
HGNC:41313	CACNA1C-IT2
HGNC:41314	CACNA1C-IT3
HGNC:41317	CDC42-IT1
HGNC:4132	GALR1
HGNC:41320	LYST-AS1
HGNC:41325	DISC1-IT1
HGNC:41326	DPYD-IT1
HGNC:41327	DSCAM-IT1
HGNC:41328	DSCR4-IT1
HGNC:41329	E2F3-IT1
HGNC:4133	GALR2
HGNC:41330	EIF2B5-IT1
HGNC:41331	ENO1-IT1
HGNC:41333	FMR1-IT1
HGNC:41334	AFF2-IT1
HGNC:41335	FOXP1-IT1
HGNC:41339	GK-IT1
HGNC:4134	GALR3
HGNC:41340	GPC5-IT1
HGNC:41342	HAO2-IT1
HGNC:41343	HLCS-IT1
HGNC:41344	HTR2C-IT1
HGNC:41345	HTR4-IT1
HGNC:41349	ITPKB-IT1
HGNC:4135	GALT
HGNC:41350	KCND3-IT1
HGNC:41351	KCNH1-IT1
HGNC:41352	KCNJ6-IT1
HGNC:41353	KCNMB2-IT1
HGNC:41354	KCNQ5-IT1
HGNC:41355	KLF7-IT1
HGNC:41357	LARGE-IT1
HGNC:4136	GAMT
HGNC:41365	OPCML-IT2
HGNC:41366	OPCML-IT1
HGNC:4137	GAN
HGNC:41372	PROX1-IT1
HGNC:41376	RASA2-IT1
HGNC:41377	REV3L-IT1
HGNC:41378	RPS6KA2-IT1
HGNC:4138	GANAB
HGNC:41380	ST6GAL2-IT1
HGNC:41383	SLIT2-IT1
HGNC:41384	KDM5C-IT1
HGNC:41385	SOS1-IT1
HGNC:41387	SYNJ2-IT1
HGNC:41388	TCF7L1-IT1
HGNC:41389	TGFA-IT1
HGNC:4139	GANC
HGNC:41390	THRB-IT1
HGNC:41391	TNR-IT1
HGNC:41392	TSSC1-IT1
HGNC:41393	WARS2-IT1
HGNC:41397	ITCH-IT1
HGNC:414	ALDOA
HGNC:4140	GAP43
HGNC:41401	ARHGEF9-IT1
HGNC:41402	IMMP2L-IT1
HGNC:41406	SMYD3-IT1
HGNC:41407	ARID4B-IT1
HGNC:41408	ARHGEF7-IT1
HGNC:41409	ALG9-IT1
HGNC:4141	GAPDH
HGNC:41412	KIRREL-IT1
HGNC:41414	PLCB1-IT1
HGNC:41415	STX18-IT1
HGNC:41416	NAV2-IT1
HGNC:41418	EMCN-IT3
HGNC:41419	EMCN-IT2
HGNC:4142	GAPDHP58
HGNC:41420	EMCN-IT1
HGNC:41422	TRIM36-IT1
HGNC:41423	ZNF346-IT1
HGNC:41424	HM13-IT1
HGNC:41426	ACAP2-IT1
HGNC:41427	AGAP1-IT1
HGNC:41429	ARHGAP26-IT1
HGNC:4143	GAPDHP65
HGNC:41430	DIP2A-IT1
HGNC:41431	ERI3-IT1
HGNC:41432	NEGR1-IT1
HGNC:41434	ZNF638-IT1
HGNC:41437	NTM-IT
HGNC:41438	RSF1-IT2
HGNC:41439	RSF1-IT1
HGNC:4144	GAPDHP66
HGNC:41440	ZNRF3-IT1
HGNC:41445	EPN2-IT1
HGNC:41446	CAMTA1-IT1
HGNC:41448	MAST4-IT1
HGNC:41449	ASH1L-IT1
HGNC:4145	GAPDHP67
HGNC:41450	LNX1-AS2
HGNC:41453	STARD13-IT1
HGNC:41455	ATG10-IT1
HGNC:4146	GAPDHP68
HGNC:41460	FNDC1-IT1
HGNC:41461	MLIP-IT1
HGNC:41462	TSPAN9-IT1
HGNC:41463	RNF216-IT1
HGNC:41465	HECW1-IT1
HGNC:41467	UPP2-IT1
HGNC:41469	WWTR1-IT1
HGNC:4147	GAPDHP69
HGNC:41471	RABGAP1L-IT1
HGNC:41474	HS1BP3-IT1
HGNC:41477	ANKRD44-IT1
HGNC:4148	GAPDHP70
HGNC:41481	KLHL22-IT1
HGNC:41482	AGBL4-IT1
HGNC:41483	ARHGEF38-IT1
HGNC:41484	AGBL5-IT1
HGNC:41485	FAR1-IT1
HGNC:41486	TTLL7-IT1
HGNC:41489	FBXO36-IT1
HGNC:4149	GAPDHP71
HGNC:41492	SMIM2-IT1
HGNC:41493	ZBTB40-IT1
HGNC:41494	DNM3-IT1
HGNC:41495	SIK3-IT1
HGNC:41496	RC3H1-IT1
HGNC:41497	NCKAP5-IT1
HGNC:415	ALDOAP1
HGNC:41501	SNAP47-AS1
HGNC:41503	FAM155A-IT1
HGNC:41505	TMEM212-IT1
HGNC:41508	VWC2L-IT1
HGNC:41509	SNX25P1
HGNC:41510	SNX19P4
HGNC:41511	SNX6P1
HGNC:41512	SNX5P1
HGNC:41513	SNX5P2
HGNC:41514	SNX2P1
HGNC:41515	SNX2P2
HGNC:41516	SNX3P1X
HGNC:41517	SNX3P1Y
HGNC:41518	KLF3P1
HGNC:41519	KLF3P2
HGNC:4152	GAPDHP59
HGNC:41520	KLF8P1
HGNC:41521	KLF17P1
HGNC:41522	POLD2P1
HGNC:41523	A2ML1-AS2
HGNC:41524	ERV18-1
HGNC:41525	ERVS71-1
HGNC:41526	ERVS71-2
HGNC:41527	MIR4753
HGNC:41528	MIR4464
HGNC:41529	MIR4756
HGNC:4153	GAPDHP60
HGNC:41530	MIR4659B
HGNC:41531	MIR4707
HGNC:41532	MIR2681
HGNC:41533	MIR4468
HGNC:41534	MIR4502
HGNC:41535	MIR4417
HGNC:41536	MIR4455
HGNC:41537	MIR4509-2
HGNC:41538	MIR4793
HGNC:41539	MIR4452
HGNC:41540	MIR4473
HGNC:41541	MIR4680
HGNC:41542	MIR4770
HGNC:41543	MIR4646
HGNC:41544	MIR4519
HGNC:41545	MIR4668
HGNC:41546	MIR4539
HGNC:41547	MIR4528
HGNC:41548	MIR4767
HGNC:41549	MIR4462
HGNC:4155	GAPDHP61
HGNC:41550	MIR378D1
HGNC:41551	MIR4459
HGNC:41552	MIR4780
HGNC:41553	MIR4454
HGNC:41554	MIR4457
HGNC:41555	MIR4438
HGNC:41556	MIR4469
HGNC:41557	MIR4748
HGNC:41558	MIR4669
HGNC:41559	MIR4634
HGNC:4156	GAPDHP62
HGNC:41560	MIR4648
HGNC:41561	MIR4640
HGNC:41562	MIR4653
HGNC:41563	MIR4492
HGNC:41564	MIR3529
HGNC:41565	MIR4742
HGNC:41566	MIR4486
HGNC:41567	MIR4705
HGNC:41568	MIR4803
HGNC:41569	MIR4496
HGNC:4157	GAPDHP63
HGNC:41570	MIR4697
HGNC:41571	MIR4717
HGNC:41572	MIR4734
HGNC:41573	MIR4695
HGNC:41574	MIR4673
HGNC:41575	MIR4759
HGNC:41576	MIR4706
HGNC:41577	MIR4792
HGNC:41578	MIR3976
HGNC:41579	MIR4429
HGNC:4158	GAPDHP64
HGNC:41580	MIR4784
HGNC:41581	MIR1268B
HGNC:41582	MIR4661
HGNC:41583	MIR4523
HGNC:41584	MIR4799
HGNC:41585	MIR4729
HGNC:41586	MIR4694
HGNC:41587	MIR4436B1
HGNC:41588	MIR151B
HGNC:41589	MIR4511
HGNC:4159	GAPDHP1
HGNC:41590	MIR4724
HGNC:41591	MIR4761
HGNC:41592	MIR4768
HGNC:41593	MIR4632
HGNC:41594	MIR4647
HGNC:41595	MIR3960
HGNC:41596	MIR1587
HGNC:41597	MIR4731
HGNC:41598	MIR4671
HGNC:41599	MIR4488
HGNC:416	ALDOAP2
HGNC:4160	GAPDHP14
HGNC:41600	MIR548AJ2
HGNC:41601	MIR4686
HGNC:41602	MIR4704
HGNC:41603	MIR4762
HGNC:41604	MIR4448
HGNC:41605	MIR548AH
HGNC:41606	MIR4456
HGNC:41607	MIR4662B
HGNC:41608	MIR4725
HGNC:41609	MIR4721
HGNC:4161	LRRC32
HGNC:41610	MIR4509-3
HGNC:41611	MIR5096
HGNC:41612	MIR4679-1
HGNC:41613	MIR3975
HGNC:41614	MIR4445
HGNC:41615	MIR4652
HGNC:41616	MIR4798
HGNC:41617	MIR4516
HGNC:41618	MIR4526
HGNC:41619	MIR4675
HGNC:4162	GARS
HGNC:41620	MIR378I
HGNC:41621	MIR3689D1
HGNC:41622	MIR4439
HGNC:41623	MIR4663
HGNC:41624	MIR4504
HGNC:41625	MIR548AG1
HGNC:41626	MIR548AC
HGNC:41627	MIR4701
HGNC:41628	MIR4485
HGNC:41629	MIR4535
HGNC:4163	GART
HGNC:41630	MIR3978
HGNC:41631	MIR4776-2
HGNC:41632	MIR4728
HGNC:41633	MIR4527
HGNC:41634	MIR4433
HGNC:41635	MIR4782
HGNC:41636	MIR4699
HGNC:41637	MIR548AM
HGNC:41638	MIR4733
HGNC:41639	MIR4732
HGNC:4164	GAST
HGNC:41640	MIR499B
HGNC:41641	MIR4776-1
HGNC:41642	MIR4507
HGNC:41643	MIR4654
HGNC:41644	MIR4472-1
HGNC:41645	MIR4639
HGNC:41646	MIR4430
HGNC:41647	MIR4651
HGNC:41648	MIR4778
HGNC:41649	MIR4432
HGNC:4165	GAS1
HGNC:41650	MIR4501
HGNC:41651	MIR4637
HGNC:41652	MIR3064
HGNC:41653	MIR4787
HGNC:41654	MIR4422
HGNC:41655	MIR451B
HGNC:41656	MIR4461
HGNC:41657	MIR4471
HGNC:41658	MIR4802
HGNC:41659	MIR4508
HGNC:4166	GAS8
HGNC:41660	MIR4723
HGNC:41661	MIR4741
HGNC:41662	MIR4672
HGNC:41663	MIR4506
HGNC:41664	MIR4538
HGNC:41665	MIR4463
HGNC:41666	MIR4715
HGNC:41667	MIR4428
HGNC:41668	MIR4522
HGNC:41669	MIR4737
HGNC:4167	GAS2
HGNC:41670	MIR4540
HGNC:41671	MIR378E
HGNC:41672	MIR3974
HGNC:41673	MIR4658
HGNC:41674	MIR4458
HGNC:41675	MIR4503
HGNC:41676	MIR4788
HGNC:41677	MIR4763
HGNC:41678	MIR4427
HGNC:41679	MIR4738
HGNC:4168	GAS6
HGNC:41680	MIR4766
HGNC:41681	MIR548AN
HGNC:41682	MIR4537
HGNC:41683	MIR548AD
HGNC:41684	MIR1273G
HGNC:41685	MIR4489
HGNC:41686	MIR378F
HGNC:41687	MIR4644
HGNC:41688	MIR2682
HGNC:41689	MIR4645
HGNC:4169	GAS7
HGNC:41690	MIR4709
HGNC:41691	MIR4676
HGNC:41692	MIR4534
HGNC:41693	MIR4495
HGNC:41694	MIR4769
HGNC:41695	MIR4684
HGNC:41696	MIR4665
HGNC:41697	MIR4475
HGNC:41698	MIR4760
HGNC:41699	MIR4773-1
HGNC:417	ALDOB
HGNC:4170	GATA1
HGNC:41700	MIR4446
HGNC:41701	MIR4512
HGNC:41702	MIR3689F
HGNC:41703	MIR4529
HGNC:41704	MIR4791
HGNC:41705	MIR4720
HGNC:41706	MIR4657
HGNC:41707	MIR4690
HGNC:41708	MIR4510
HGNC:41709	MIR4727
HGNC:4171	GATA2
HGNC:41710	MIR4444-1
HGNC:41711	MIR4740
HGNC:41712	MIR4687
HGNC:41713	MIR4435-1
HGNC:41714	MIR4764
HGNC:41715	MIR4437
HGNC:41716	MIR4480
HGNC:41717	MIR4678
HGNC:41718	MIR4442
HGNC:41719	MIR4789
HGNC:4172	GATA3
HGNC:41720	MIR4804
HGNC:41721	MIR3977
HGNC:41722	MIR4726
HGNC:41723	MIR4667
HGNC:41724	MIR4419B
HGNC:41725	MIR4450
HGNC:41726	MIR4466
HGNC:41727	MIR4710
HGNC:41728	MIR4441
HGNC:41729	MIR4674
HGNC:4173	GATA4
HGNC:41730	MIR4536-1
HGNC:41731	MIR4494
HGNC:41732	MIR4712
HGNC:41733	MIR1273F
HGNC:41734	MIR548X2
HGNC:41735	MIR3688-2
HGNC:41736	MIR548AL
HGNC:41737	MIR4497
HGNC:41738	MIR4431
HGNC:41739	MIR4499
HGNC:4174	GATA6
HGNC:41740	MIR4440
HGNC:41741	MIR4772
HGNC:41742	MIR548AE1
HGNC:41743	MIR4505
HGNC:41744	MIR378H
HGNC:41745	MIR548AG2
HGNC:41746	MIR4757
HGNC:41747	MIR4779
HGNC:41748	MIR4635
HGNC:41749	MIR4656
HGNC:4175	GATM
HGNC:41750	MIR4666A
HGNC:41751	MIR4786
HGNC:41752	MIR4472-2
HGNC:41753	MIR4681
HGNC:41754	MIR4655
HGNC:41755	MIR4650-1
HGNC:41756	MIR3973
HGNC:41757	MIR4795
HGNC:41758	MIR4797
HGNC:41759	MIR4478
HGNC:41760	MIR4749
HGNC:41761	MIR4483
HGNC:41762	MIR4436A
HGNC:41763	MIR4714
HGNC:41764	MIR4530
HGNC:41765	MIR4750
HGNC:41766	MIR3198-2
HGNC:41767	MIR4479
HGNC:41768	MIR548H5
HGNC:41769	MIR4781
HGNC:4177	GBA
HGNC:41770	MIR1254-2
HGNC:41771	MIR4524A
HGNC:41772	MIR4420
HGNC:41773	MIR4777
HGNC:41774	MIR4771-2
HGNC:41775	MIR4520A
HGNC:41777	MIR4664
HGNC:41778	MIR4493
HGNC:41779	MIR4796
HGNC:4178	GBAP1
HGNC:41780	MIR4696
HGNC:41781	MIR4481
HGNC:41782	MIR4722
HGNC:41783	MIR3135B
HGNC:41784	MIR4423
HGNC:41785	MIR378G
HGNC:41786	MIR4754
HGNC:41787	MIR1269B
HGNC:41788	MIR4682
HGNC:41789	MIR4418
HGNC:4179	GBAS
HGNC:41790	MIR4773-2
HGNC:41791	MIR4765
HGNC:41792	MIR4482-1
HGNC:41793	MIR4476
HGNC:41794	MIR1245B
HGNC:41795	MIR4460
HGNC:41796	MIR4691
HGNC:41797	MIR378D2
HGNC:41798	MIR4636
HGNC:41799	MIR4484
HGNC:418	ALDOC
HGNC:4180	GBE1
HGNC:41800	MIR4515
HGNC:41801	MIR4739
HGNC:41802	MIR4685
HGNC:41803	MIR4752
HGNC:41804	MIR4736
HGNC:41805	MIR4424
HGNC:41806	MIR4700
HGNC:41807	MIR4719
HGNC:41808	MIR4491
HGNC:41809	MIR4518
HGNC:4181	GBF1
HGNC:41810	MIR4650-2
HGNC:41811	MIR3545
HGNC:41812	MIR4716
HGNC:41813	MIR4521
HGNC:41814	MIR4643
HGNC:41815	MIR4755
HGNC:41816	MIR3689C
HGNC:41817	MIR4703
HGNC:41818	MIR4693
HGNC:41819	MIR4751
HGNC:4182	GBP1
HGNC:41820	MIR4790
HGNC:41821	MIR4474
HGNC:41822	MIR4633
HGNC:41823	MIR2964A
HGNC:41824	MIR4708
HGNC:41825	MIR548AB
HGNC:41826	MIR4662A
HGNC:41827	MIR4747
HGNC:41828	MIR4419A
HGNC:41829	MIR4794
HGNC:4183	GBP2
HGNC:41830	MIR4443
HGNC:41831	MIR548AE2
HGNC:41832	MIR4434
HGNC:41833	MIR4470
HGNC:41834	MIR5047
HGNC:41835	MIR4641
HGNC:41836	MIR4758
HGNC:41837	MIR4435-2
HGNC:41838	MIR4498
HGNC:41839	MIR4520B
HGNC:4184	GBP3
HGNC:41840	MIR4801
HGNC:41841	MIR4638
HGNC:41842	MIR4465
HGNC:41843	MIR2392
HGNC:41844	MIR4677
HGNC:41845	MIR4514
HGNC:41846	MIR3689D2
HGNC:41847	MIR4711
HGNC:41848	MIR4426
HGNC:41849	MIR5095
HGNC:4185	GBX1
HGNC:41850	MIR4447
HGNC:41851	MIR4487
HGNC:41852	MIR4649
HGNC:41853	MIR4500
HGNC:41854	MIR548AI
HGNC:41855	MIR4513
HGNC:41856	MIR4692
HGNC:41857	MIR4659A
HGNC:41858	MIR4451
HGNC:41859	MIR4477A
HGNC:4186	GBX2
HGNC:41860	MIR4509-1
HGNC:41861	MIR4660
HGNC:41862	MIR4670
HGNC:41863	MIR371B
HGNC:41864	MIR4449
HGNC:41865	MIR4642
HGNC:41866	MIR4744
HGNC:41867	MIR4698
HGNC:41868	MIR4745
HGNC:41869	MIR4532
HGNC:4187	GC
HGNC:41870	MIR550A3
HGNC:41871	MIR4490
HGNC:41872	MIR4531
HGNC:41873	MIR4774
HGNC:41874	MIR4783
HGNC:41875	MIR3591
HGNC:41876	MIR3972
HGNC:41877	MIR4800
HGNC:41878	MIR4517
HGNC:41879	MIR4421
HGNC:4188	GCAT
HGNC:41880	MIR4730
HGNC:41881	MIR2467
HGNC:41882	MIR548O2
HGNC:41883	MIR4683
HGNC:41884	MIR548AJ1
HGNC:41885	MIR4775
HGNC:41886	MIR4533
HGNC:41887	MIR3689E
HGNC:41888	MIR4735
HGNC:41889	MIR4785
HGNC:4189	GCDH
HGNC:41890	MIR4679-2
HGNC:41891	MIR4425
HGNC:41892	MIR4453
HGNC:41893	MIR548AK
HGNC:41894	MIR4743
HGNC:41895	MIR4689
HGNC:41896	MIR4467
HGNC:41897	MIR4688
HGNC:41898	MIR4477B
HGNC:41899	MIR4713
HGNC:41900	MIR4718
HGNC:41901	MIR4771-1
HGNC:41902	MIR1343
HGNC:41903	MIR4525
HGNC:41904	MIR4746
HGNC:41905	TYW1P1
HGNC:41906	PROB1
HGNC:41907	STEAP1B
HGNC:41908	SAP25
HGNC:41909	C7orf73
HGNC:4191	GCG
HGNC:41910	CCDC166
HGNC:41911	FAM205A
HGNC:41912	RNF224
HGNC:41913	SMIM10
HGNC:41914	PNMA6C
HGNC:41915	SMIM9
HGNC:41916	ERHP1
HGNC:41917	ERHP2
HGNC:41919	MTND5P2
HGNC:4192	GCGR
HGNC:41920	BRWD1-IT1
HGNC:41921	METTL21AP1
HGNC:41922	HLFP1
HGNC:41923	MTCYBP4
HGNC:41924	PNMA6D
HGNC:41926	LINC00326
HGNC:41927	ZNRF3-AS1
HGNC:41928	PTP4A1P1
HGNC:41929	PTP4A1P2
HGNC:4193	GCH1
HGNC:41930	PTP4A1P3
HGNC:41931	PTP4A1P4
HGNC:41932	PTP4A1P5
HGNC:41933	PTP4A1P6
HGNC:41934	PTP4A1P7
HGNC:41935	ATP6V0E1P1
HGNC:41936	ATP6V0E1P2
HGNC:41937	ATP6V0E1P3
HGNC:41938	ATP6V0E1P4
HGNC:41939	TMEM212-AS1
HGNC:4194	GCHFR
HGNC:41940	HM13-AS1
HGNC:41942	FOXP1-AS1
HGNC:41943	RNU1-17P
HGNC:41944	RNU1-18P
HGNC:41945	RNU1-19P
HGNC:41946	RNU1-20P
HGNC:41947	RNU1-21P
HGNC:41948	METTL21EP
HGNC:41949	TMSB10P1
HGNC:4195	GCK
HGNC:41950	TMSB10P2
HGNC:41951	FABP7P1
HGNC:41952	FABP7P2
HGNC:41953	SEC63P1
HGNC:41954	SEC63P2
HGNC:41955	IPO8P1
HGNC:41956	RNA5-8SP2
HGNC:41957	RNA5-8SP3
HGNC:41958	RNA5-8SP4
HGNC:41959	RNA5-8SP5
HGNC:4196	GCKR
HGNC:41960	RNA5-8SP6
HGNC:41962	RNA5-8SP7
HGNC:41963	RNU1-22P
HGNC:41964	RNU1-23P
HGNC:41965	GLC1P
HGNC:41967	CTAGE16P
HGNC:41968	RPL7AP73
HGNC:41969	GRPEL2P1
HGNC:4197	GCM1
HGNC:41970	GRPEL2P2
HGNC:41971	GRPEL2P3
HGNC:41973	RPLP1P13
HGNC:41974	PCNPP2
HGNC:41975	PCNPP3
HGNC:41976	PCNPP4
HGNC:41977	PCNPP5
HGNC:4198	GCM2
HGNC:41981	IRF5P1
HGNC:4199	GCN1L1
HGNC:41991	CYP51P3
HGNC:41992	TMX2-CTNND1
HGNC:41993	STX16-NPEPL1
HGNC:41994	MSH5-SAPCD1
HGNC:41995	INMT-FAM188B
HGNC:41996	HSPB2-C11orf52
HGNC:41997	FKBP1A-SDCBP2
HGNC:41998	CHKB-CPT1B
HGNC:41999	ATP6V1G2-DDX39B
HGNC:42	ABCB11
HGNC:420	AKR1B1P1
HGNC:4200	BLOC1S1
HGNC:42000	ARMCX5-GPRASP2
HGNC:42001	BLOC1S5-TXNDC5
HGNC:42004	RPS3AP52
HGNC:42005	RAC1P8
HGNC:42006	RAC1P6
HGNC:42007	RAC1P7
HGNC:42008	PPP1R2P10
HGNC:42009	LINC00327
HGNC:4201	KAT2A
HGNC:42010	TRIM60P19
HGNC:42011	FAM204BP
HGNC:42012	FAM204CP
HGNC:42013	FAM204DP
HGNC:42014	USP24P1
HGNC:42015	PPP1R26P1
HGNC:42016	PPP1R26P2
HGNC:42017	PPP1R26P3
HGNC:42018	PPP1R26P4
HGNC:42019	PPP1R26P5
HGNC:42021	BRK1P2
HGNC:42022	FAM58DP
HGNC:42023	ANKRD20A9P
HGNC:42024	ANKRD20A11P
HGNC:42025	ZNF965P
HGNC:42027	LINC00328-2P
HGNC:42028	LINC00328
HGNC:4203	GCNT1
HGNC:42030	H3F3BP1
HGNC:42031	NONOP1
HGNC:42032	NONOP2
HGNC:42033	PSPC1P1
HGNC:42034	MTND5P3
HGNC:42035	MTND4P1
HGNC:42036	RPL5P31
HGNC:42037	SCAND3P1
HGNC:42039	SNRPGP14
HGNC:4204	GCNT2
HGNC:42040	SOGA2P1
HGNC:42041	NIPA2P1
HGNC:42042	NIPA2P2
HGNC:42043	NIPA2P3
HGNC:42044	NIPA2P4
HGNC:42045	NIPA2P5
HGNC:42046	SLC35E1P1
HGNC:42047	LINC00330
HGNC:42048	LINC00331
HGNC:42049	LINC00332
HGNC:4205	GCNT3
HGNC:42050	LINC00333
HGNC:42051	MTND1P2
HGNC:42052	MTND1P3
HGNC:42053	MTND1P4
HGNC:4206	OPN1MW
HGNC:42060	MTND1P11
HGNC:42061	MTND1P12
HGNC:42063	MTND1P14
HGNC:42064	MTND1P15
HGNC:42065	MTND1P16
HGNC:42067	MTND1P18
HGNC:42069	MTND1P20
HGNC:42070	MTND1P21
HGNC:42073	MTND1P24
HGNC:42075	MTND1P26
HGNC:42076	MTND1P27
HGNC:42077	MTND1P28
HGNC:42078	MTND1P29
HGNC:42079	MTND1P30
HGNC:4208	GCSH
HGNC:42080	MTND1P31
HGNC:42081	MTND1P32
HGNC:42082	MTND1P33
HGNC:42086	MTND1P36
HGNC:42088	MTND1P35
HGNC:42090	MTND1P34
HGNC:42091	MTND1P25
HGNC:42092	MTND1P23
HGNC:42093	MTND1P22
HGNC:42094	MTND1P19
HGNC:42095	MTND1P17
HGNC:42096	MTND1P13
HGNC:42097	MTND1P10
HGNC:42099	MTND1P9
HGNC:42100	MTND1P8
HGNC:42102	MTND1P7
HGNC:42103	MTND1P6
HGNC:42104	MTND1P5
HGNC:42105	MTND2P4
HGNC:42106	MTND2P5
HGNC:42107	MTND2P6
HGNC:42109	MTND2P8
HGNC:4211	GCY
HGNC:42110	MTND2P9
HGNC:42112	MTND2P11
HGNC:42113	MTND2P12
HGNC:42114	MTND2P13
HGNC:42115	MTND2P14
HGNC:42116	MTND2P15
HGNC:42117	MTND2P16
HGNC:42118	MTND2P17
HGNC:42119	MTND2P18
HGNC:4212	GDA
HGNC:42120	MTND2P19
HGNC:42121	MTND2P20
HGNC:42122	MTND2P21
HGNC:42123	MTND2P22
HGNC:42124	MTND2P23
HGNC:42125	MTND2P24
HGNC:42126	MTND2P25
HGNC:42127	MTND2P26
HGNC:42128	MTND2P27
HGNC:42129	MTND2P28
HGNC:4213	GDAP1L1
HGNC:42130	MTND2P29
HGNC:42131	MTND2P30
HGNC:42132	MTND2P31
HGNC:42134	MTND2P33
HGNC:42139	MTND2P32
HGNC:4214	GDF1
HGNC:42140	MTND2P10
HGNC:42141	MTND2P7
HGNC:42142	MTND3P2
HGNC:42144	MTND3P4
HGNC:42146	MTND3P6
HGNC:42147	MTND3P7
HGNC:42149	MTND3P9
HGNC:4215	GDF10
HGNC:42150	MTND3P10
HGNC:42153	MTND3P8
HGNC:42154	MTND3P5
HGNC:42155	MTND3P3
HGNC:42158	NANOGNBP1
HGNC:42159	NANOGNBP2
HGNC:4216	GDF11
HGNC:42160	NANOGNBP3
HGNC:42161	SEPHS1P1
HGNC:42162	SEPHS1P2
HGNC:42163	SEPHS1P3
HGNC:42165	SEPHS1P5
HGNC:42167	SEPHS1P7
HGNC:42168	SEPHS1P6
HGNC:42169	SEPHS1P4
HGNC:4217	GDF2
HGNC:42171	DDX3YP1
HGNC:42172	DDX3YP2
HGNC:42173	DDX3YP3
HGNC:42175	TUBBP6
HGNC:42176	TUBBP7
HGNC:42177	BPIFB5P
HGNC:42178	TUBBP9
