HGNC ID	Approved Symbol
36759	RPS15AP12
36774	RPS15AP13
36629	RPS15AP14
35640	RPS15AP15
36764	RPS15AP16
36888	RPS15AP17
36524	RPS15AP18
36603	RPS15AP19
36391	RPS15AP20
36142	RPS15AP21
36305	RPS15AP22
36718	RPS15AP23
36174	RPS15AP24
36848	RPS15AP25
36773	RPS15AP26
37011	RPS15AP27
36381	RPS15AP28
35981	RPS15AP29
35495	RPS15AP30
36960	RPS15AP31
35879	RPS15AP32
36178	RPS15AP33
35609	RPS15AP34
36768	RPS15AP35
36803	RPS15AP36
36173	RPS15AP37
36523	RPS15AP38
35800	RPS15AP39
36041	RPS15AP40
35725	RPS15P1
36033	RPS15P2
35563	RPS15P3
35712	RPS15P4
35536	RPS15P5
36653	RPS15P6
36623	RPS15P7
35847	RPS15P8
36440	RPS15P9
10396	RPS16
36462	RPS16P1
35928	RPS16P2
35986	RPS16P3
36502	RPS16P4
36183	RPS16P5
36741	RPS16P6
36505	RPS16P7
35608	RPS16P8
35659	RPS16P9
35739	RPS16P10
10397	RPS17
13982	RPS17P1
10398	RPS17P2
10399	RPS17P3
21352	RPS17P5
36945	RPS17P6
35796	RPS17P7
36772	RPS17P8
36160	RPS17P9
36438	RPS17P10
36132	RPS17P11
35930	RPS17P12
36664	RPS17P13
35534	RPS17P14
35931	RPS17P15
36821	RPS17P16
35647	RPS17P17
10401	RPS18
16550	RPS18P1
19801	RPS18P2
36198	RPS18P3
36952	RPS18P4
36287	RPS18P5
36028	RPS18P6
35874	RPS18P7
35956	RPS18P8
36483	RPS18P9
35566	RPS18P10
36319	RPS18P11
35967	RPS18P12
36901	RPS18P13
36386	RPS18P14
10402	RPS19
28749	RPS19BP1
16534	RPS19P1
17047	RPS19P2
23560	RPS19P3
35778	RPS19P4
35850	RPS19P5
36217	RPS19P6
35550	RPS19P7
10405	RPS20
10408	RPS20P1
14195	RPS20P2
10406	RPS20P3
10407	RPS20P4
36367	RPS20P5
35629	RPS20P6
35911	RPS20P7
35770	RPS20P8
36472	RPS20P9
36800	RPS20P10
36084	RPS20P11
36519	RPS20P12
36071	RPS20P13
36692	RPS20P14
36340	RPS20P15
35851	RPS20P16
35822	RPS20P17
36937	RPS20P18
36503	RPS20P19
36674	RPS20P20
35993	RPS20P21
36379	RPS20P22
36146	RPS20P23
36283	RPS20P24
35866	RPS20P25
36980	RPS20P26
36154	RPS20P27
36452	RPS20P28
36237	RPS20P29
36626	RPS20P30
35767	RPS20P31
36444	RPS20P32
36725	RPS20P33
36668	RPS20P34
36929	RPS20P35
10409	RPS21
36401	RPS21P1
36191	RPS21P2
36847	RPS21P3
35922	RPS21P4
36359	RPS21P5
36317	RPS21P6
35577	RPS21P7
39705	RPS21P8
10410	RPS23
16043	RPS23P1
36568	RPS23P2
35499	RPS23P3
36633	RPS23P4
35726	RPS23P5
36511	RPS23P6
43899	RPS23P7
35982	RPS23P8
48341	RPS23P9
48342	RPS23P10
10411	RPS24
10412	RPS24P1
19791	RPS24P2
19797	RPS24P3
35852	RPS24P4
36026	RPS24P5
36240	RPS24P6
35737	RPS24P7
37016	RPS24P8
35711	RPS24P9
36554	RPS24P10
36050	RPS24P11
35623	RPS24P12
36805	RPS24P13
35744	RPS24P14
35665	RPS24P15
35542	RPS24P16
36348	RPS24P17
36745	RPS24P18
35683	RPS24P19
10413	RPS25
34027	RPS25P1
36701	RPS25P2
36073	RPS25P3
35669	RPS25P4
35788	RPS25P5
35532	RPS25P6
36585	RPS25P7
36075	RPS25P8
36936	RPS25P9
36078	RPS25P10
10414	RPS26
10415	RPS26P1
23662	RPS26P2
23411	RPS26P3
23775	RPS26P4
23776	RPS26P5
31090	RPS26P6
20077	RPS26P7
31329	RPS26P8
31821	RPS26P9
32201	RPS26P10
31817	RPS26P11
35487	RPS26P12
35784	RPS26P13
36992	RPS26P14
35680	RPS26P15
35557	RPS26P16
36681	RPS26P17
35782	RPS26P18
36377	RPS26P19
36485	RPS26P20
36469	RPS26P21
36261	RPS26P22
36332	RPS26P23
36917	RPS26P24
35730	RPS26P25
36029	RPS26P26
35636	RPS26P27
36149	RPS26P28
36456	RPS26P29
35574	RPS26P30
36614	RPS26P31
35753	RPS26P32
36227	RPS26P33
36894	RPS26P34
36229	RPS26P35
36561	RPS26P36
36875	RPS26P37
36406	RPS26P38
36958	RPS26P39
36906	RPS26P40
36062	RPS26P41
36243	RPS26P42
36675	RPS26P43
36927	RPS26P44
36944	RPS26P45
35807	RPS26P46
36368	RPS26P47
35519	RPS26P48
35514	RPS26P49
35615	RPS26P50
36254	RPS26P51
36863	RPS26P52
35582	RPS26P53
36868	RPS26P54
36500	RPS26P55
35858	RPS26P56
36537	RPS26P57
36571	RPS26P58
10416	RPS27
10417	RPS27A
17121	RPS27AP1
16572	RPS27AP2
16538	RPS27AP3
19775	RPS27AP4
36867	RPS27AP5
36236	RPS27AP6
35735	RPS27AP7
36361	RPS27AP8
35630	RPS27AP9
36570	RPS27AP10
36126	RPS27AP11
35732	RPS27AP12
36667	RPS27AP13
36530	RPS27AP14
35817	RPS27AP15
36855	RPS27AP16
36877	RPS27AP17
52299	RPS27AP18
52298	RPS27AP19
18476	RPS27L
23740	RPS27P1
31035	RPS27P2
17445	RPS27P3
16694	RPS27P4
36734	RPS27P5
36163	RPS27P6
35622	RPS27P7
36022	RPS27P8
36964	RPS27P9
35961	RPS27P10
36014	RPS27P11
35843	RPS27P12
36203	RPS27P13
35923	RPS27P14
35863	RPS27P15
36560	RPS27P16
36291	RPS27P17
36296	RPS27P18
36094	RPS27P19
36333	RPS27P20
35826	RPS27P21
36090	RPS27P22
35716	RPS27P23
37005	RPS27P24
36020	RPS27P25
36904	RPS27P26
36043	RPS27P27
36748	RPS27P28
36516	RPS27P29
10418	RPS28
23561	RPS28P1
36211	RPS28P2
36589	RPS28P3
36208	RPS28P4
36802	RPS28P5
36085	RPS28P6
35787	RPS28P7
36938	RPS28P8
36193	RPS28P9
10419	RPS29
19783	RPS29P1
31083	RPS29P2
31363	RPS29P3
35908	RPS29P4
35584	RPS29P5
35718	RPS29P6
36594	RPS29P7
36915	RPS29P8
36913	RPS29P9
37006	RPS29P10
36413	RPS29P11
36458	RPS29P12
35818	RPS29P13
36471	RPS29P14
35876	RPS29P15
35560	RPS29P16
35479	RPS29P17
37004	RPS29P18
36118	RPS29P19
36491	RPS29P20
36479	RPS29P21
35799	RPS29P22
35779	RPS29P23
35794	RPS29P24
35649	RPS29P25
36490	RPS29P26
35836	RPS29P27
36830	RPS29P28
52362	RPS29P29
52363	RPS29P30
52364	RPS29P31
52365	RPS29P32
52366	RPS29P33
6502	RPSA
16560	RPSAP1
18771	RPSAP2
19792	RPSAP3
20018	RPSAP4
20139	RPSAP5
31458	RPSAP6
31461	RPSAP7
31462	RPSAP8
31463	RPSAP9
31460	RPSAP10
6503	RPSAP11
6504	RPSAP12
6505	RPSAP13
6506	RPSAP14
31464	RPSAP15
35478	RPSAP16
35707	RPSAP17
36106	RPSAP18
36508	RPSAP19
35595	RPSAP20
36928	RPSAP21
36435	RPSAP22
36742	RPSAP23
36362	RPSAP24
36405	RPSAP25
36195	RPSAP26
36650	RPSAP27
35612	RPSAP28
36680	RPSAP29
35861	RPSAP30
35558	RPSAP31
50310	RPSAP32
35556	RPSAP33
36643	RPSAP34
36447	RPSAP35
35727	RPSAP36
35844	RPSAP37
35963	RPSAP38
37040	RPSAP39
36828	RPSAP40
36663	RPSAP41
36265	RPSAP42
35501	RPSAP43
36891	RPSAP44
35857	RPSAP45
36082	RPSAP46
36162	RPSAP47
36646	RPSAP48
35660	RPSAP49
35896	RPSAP50
36224	RPSAP51
35752	RPSAP52
36641	RPSAP53
36373	RPSAP54
36921	RPSAP55
36018	RPSAP56
35889	RPSAP57
36809	RPSAP58
36957	RPSAP59
36331	RPSAP60
36760	RPSAP61
35583	RPSAP62
35581	RPSAP63
39642	RPSAP64
51914	RPSAP65
51916	RPSAP66
51918	RPSAP67
51920	RPSAP68
51922	RPSAP69
51923	RPSAP70
51924	RPSAP71
51925	RPSAP72
51926	RPSAP73
51928	RPSAP74
51929	RPSAP75
51930	RPSAP76
26809	RPTN
30287	RPTOR
14173	RPUSD1
24180	RPUSD2
28437	RPUSD3
25898	RPUSD4
10446	RRAD
16963	RRAGA
20242	RRAGAP1
19901	RRAGB
19902	RRAGC
19903	RRAGD
10447	RRAS
17271	RRAS2
10448	RRBP1
10449	RREB1
10450	RRH
10451	RRM1
40512	RRM1-AS1
10452	RRM2
17296	RRM2B
10454	RRM2P2
10455	RRM2P3
10456	RRM2P4
30346	RRN3
30548	RRN3P1
37619	RRN3P2
37620	RRN3P3
24273	RRNAD1
18785	RRP1
23818	RRP1B
24286	RRP7A
30454	RRP7BP
29030	RRP8
16829	RRP9
29100	RRP12
24255	RRP15
21374	RRP36
17083	RRS1
50465	RRS1-AS1
10457	RS1
25634	RSAD1
30908	RSAD2
25642	RSBN1
24765	RSBN1L
10458	RSC1A1
18118	RSF1
41439	RSF1-IT1
41438	RSF1-IT2
28127	RSG1
24534	RSL1D1
18479	RSL24D1
13979	RSL24D1P1
37867	RSL24D1P2
37883	RSL24D1P3
37884	RSL24D1P4
37870	RSL24D1P5
37876	RSL24D1P6
37877	RSL24D1P7
37873	RSL24D1P8
37880	RSL24D1P9
37875	RSL24D1P10
37881	RSL24D1P11
12371	RSPH1
21054	RSPH3
21558	RSPH4A
14241	RSPH6A
21057	RSPH9
27362	RSPH10B
34385	RSPH10B2
13437	RSPH14
21679	RSPO1
28583	RSPO2
20866	RSPO3
16175	RSPO4
29420	RSPRY1
24152	RSRC1
30559	RSRC2
25234	RSRP1
10462	RSS
10464	RSU1
31114	RSU1P1
44391	RSU1P2
44392	RSU1P3
30310	RTBDN
17981	RTCA
50573	RTCA-AS1
26935	RTCB
15888	RTEL1
44095	RTEL1-TNFRSF6B
44213	RTEL1P1
28996	RTF1
15890	RTFDC1
10466	RTKN
19364	RTKN2
14665	RTL1
10467	RTN1
10468	RTN2
10469	RTN3
19212	RTN3P1
14085	RTN4
18647	RTN4IP1
18601	RTN4R
21329	RTN4RL1
23053	RTN4RL2
28580	RTP1
32486	RTP2
15572	RTP3
23992	RTP4
26585	RTP5
18654	RTTN
28991	RUBCN
20420	RUBCNL
19760	RUFY1
19761	RUFY2
30285	RUFY3
24804	RUFY4
25418	RUNDC1
16984	RUNDC3A
51344	RUNDC3A-AS1
30286	RUNDC3B
10471	RUNX1
16623	RUNX1-IT1
1535	RUNX1T1
10472	RUNX2
10473	RUNX3
17153	RUSC1
26680	RUSC1-AS1
23625	RUSC2
10474	RUVBL1
40514	RUVBL1-AS1
10475	RUVBL2
20993	RWDD1
31055	RWDD1P1
31794	RWDD1P3
21385	RWDD2A
1302	RWDD2B
21393	RWDD3
23750	RWDD4
23753	RWDD4P1
23754	RWDD4P2
19718	RXFP1
17318	RXFP2
24883	RXFP3
14666	RXFP4
10477	RXRA
10478	RXRB
10479	RXRG
10480	RYBP
10481	RYK
10482	RYKP1
10483	RYR1
10484	RYR2
10485	RYR3
3165	S1PR1
3169	S1PR2
3167	S1PR3
3170	S1PR4
14299	S1PR5
10509	S7
10505	S11
10506	S12
10486	S100A1
10492	S100A2
10493	S100A3
10494	S100A4
10495	S100A5
10496	S100A6
10497	S100A7
21657	S100A7A
21655	S100A7L2
21654	S100A7P1
21656	S100A7P2
10498	S100A8
10499	S100A9
10487	S100A10
10488	S100A11
10491	S100A11P1
37840	S100A11P2
37842	S100A11P3
37841	S100A11P4
10489	S100A12
10490	S100A13
18901	S100A14
20441	S100A16
10500	S100B
1436	S100G
10504	S100P
25768	S100PBP
30367	S100Z
10513	SAA1
10514	SAA2
39550	SAA2-SAA4
10515	SAA3P
10516	SAA4
10512	SAA@
25158	SAAL1
30179	SAC3D1
17059	SACM1L
10519	SACS
39835	SACS-AS1
30660	SAE1
10520	SAFB
21605	SAFB2
10521	SAG
30369	SAGE1
51337	SAGE2P
51338	SAGE3P
51339	SAGE4P
10523	SAI1
10524	SALL1
10525	SALL1P1
10526	SALL2
10527	SALL3
15924	SALL4
39818	SALL4P1
39819	SALL4P2
39820	SALL4P3
39821	SALL4P4
39822	SALL4P5
39823	SALL4P6
43900	SALL4P7
49001	SALRNA1
49003	SALRNA2
49002	SALRNA3
17958	SAMD1
21574	SAMD3
23023	SAMD4A
25492	SAMD4B
21180	SAMD5
25394	SAMD7
26320	SAMD8
1348	SAMD9
1349	SAMD9L
16129	SAMD10
28706	SAMD11
44473	SAMD11P1
31750	SAMD12
30937	SAMD12-AS1
24582	SAMD13
27312	SAMD14
18631	SAMD15
15925	SAMHD1
24276	SAMM50
49778	SAMM50P1
49644	SAMMSON
10528	SAMSN1
39599	SAMSN1-AS1
10530	SAP18
51567	SAP18P1
51568	SAP18P2
51569	SAP18P3
41908	SAP25
10532	SAP30
30785	SAP30BP
25663	SAP30L
26760	SAP30L-AS1
29813	SAP130
13938	SAPCD1
39824	SAPCD1-AS1
28055	SAPCD2
51277	SAPCD2P1
51278	SAPCD2P2
51279	SAPCD2P3
51280	SAPCD2P4
10534	SAR1A
13983	SAR1AP1
20770	SAR1AP2
32317	SAR1AP3
37638	SAR1AP4
10535	SAR1B
28789	SARAF
10536	SARDH
17074	SARM1
24432	SARNP
10537	SARS
17697	SARS2
10538	SART1
16860	SART3
19182	SASH1
15975	SASH3
25403	SASS6
10540	SAT1
23160	SAT2
10541	SATB1
50687	SATB1-AS1
21637	SATB2
26490	SATB2-AS1
27992	SATL1
17795	SAV1
16474	SAX1
28566	SAXO1
33727	SAXO2
21025	SAYSD1
19440	SBDS
21646	SBDSP1
10542	SBF1
31098	SBF1P1
2135	SBF2
27438	SBF2-AS1
17699	SBK1
34416	SBK2
44121	SBK3
22973	SBNO1
29158	SBNO2
24950	SBSN
30362	SBSPON
10546	SC4MOP
10547	SC5D
13440	SCA9
15744	SCA18
17204	SCA20
20684	SCA25
31097	SCA26
33445	SCA30
37475	SCA32
43726	SCA37
43718	SCAANT1
30403	SCAF1
19304	SCAF4
20959	SCAF8
10784	SCAF11
26709	SCAI
10563	SCAMP1
50544	SCAMP1-AS1
10564	SCAMP2
10565	SCAMP3
30385	SCAMP4
30386	SCAMP5
10566	SCAND1
10567	SCAND2P
42037	SCAND3P1
30634	SCAP
13081	SCAPER
2002	SCAR2
32976	SCAR3
19065	SCAR6
19000	SCARA3
28701	SCARA5
1664	SCARB1
1665	SCARB2
16820	SCARF1
19869	SCARF2
32555	SCARNA1
32558	SCARNA2
32577	SCARNA3
32560	SCARNA4
32561	SCARNA5
32562	SCARNA6
32563	SCARNA7
32564	SCARNA8
32566	SCARNA9
33559	SCARNA9L
32567	SCARNA10
32568	SCARNA11
32569	SCARNA12
32570	SCARNA13
32571	SCARNA14
32572	SCARNA15
32573	SCARNA16
32574	SCARNA17
32559	SCARNA18
52236	SCARNA18B
32578	SCARNA20
32579	SCARNA21
52237	SCARNA21B
32580	SCARNA22
32581	SCARNA23
50385	SCARNA26A
51394	SCARNA26B
33614	SCARNA27
50388	SCARNA28
19186	SCASI
32973	SCAX2
32974	SCAX3
32975	SCAX4
24275	SCCPDH
10571	SCD
21088	SCD5
10572	SCDP1
10573	SCEL
39895	SCEL-AS1
20726	SCFD1
30676	SCFD2
10575	SCG2
13707	SCG3
10816	SCG5
12523	SCGB1A1
18392	SCGB1B1P
20741	SCGB1B2P
20943	SCGB1B3P
18394	SCGB1C1
51242	SCGB1C2
18395	SCGB1D1
18396	SCGB1D2
31748	SCGB1D4
42735	SCGB1D5P
7051	SCGB2A1
7050	SCGB2A2
31898	SCGB2B1P
27616	SCGB2B2
31895	SCGB2B3P
18384	SCGB3A1
18391	SCGB3A2
16941	SCGN
15678	SCHIP1
48603	SCHLAP1
33504	SCIMP
21695	SCIN
20806	SCKL3
26406	SCLT1
18161	SCLY
19003	SCMH1
10580	SCML1
10581	SCML2
44329	SCML2P1
44330	SCML2P2
21397	SCML4
10585	SCN1A
10586	SCN1B
10588	SCN2A
10589	SCN2B
10590	SCN3A
20665	SCN3B
10591	SCN4A
10592	SCN4B
10593	SCN5A
10594	SCN7A
10596	SCN8A
10597	SCN9A
10582	SCN10A
10583	SCN11A
23136	SCNM1
10599	SCNN1A
10600	SCNN1B
10601	SCNN1D
10602	SCNN1G
10603	SCO1
10604	SCO2
20335	SCOC
50601	SCOC-AS1
20339	SCOCP1
10606	SCP2
16211	SCP2D1
29507	SCPEP1
17036	SCRG1
30377	SCRIB
22192	SCRN1
30381	SCRN2
30382	SCRN3
15950	SCRT1
15952	SCRT2
10607	SCT
10608	SCTR
13441	SCUBE1
30425	SCUBE2
13655	SCUBE3
32322	SCX
14372	SCYL1
19286	SCYL2
19285	SCYL3
10649	SCZD1
10650	SCZD2
10651	SCZD3
10652	SCZD4
10653	SCZD5
10654	SCZD6
10655	SCZD7
10656	SCZD8
17339	SCZD10
25537	SDAD1
31403	SDAD1P1
31404	SDAD1P2
39260	SDAD1P3
39261	SDAD1P4
10658	SDC1
10659	SDC2
10660	SDC3
10661	SDC4
18903	SDC4P
10662	SDCBP
15756	SDCBP2
44314	SDCBP2-AS1
44685	SDCBP2P1
44684	SDCBPP1
44686	SDCBPP2
44687	SDCBPP3
10667	SDCCAG3
29375	SDCCAG3P1
39164	SDCCAG3P2
10671	SDCCAG8
26643	SDE2
10675	SDF2
10676	SDF2L1
24188	SDF4
10680	SDHA
33867	SDHAF1
26034	SDHAF2
21752	SDHAF3
20957	SDHAF4
32455	SDHAP1
27408	SDHAP2
18781	SDHAP3
10681	SDHB
10682	SDHC
31734	SDHCP1
45177	SDHCP2
45178	SDHCP3
45179	SDHCP4
10683	SDHD
10684	SDHDP1
10685	SDHDP2
10686	SDHDP3
10687	SDHDP4
10688	SDHDP5
10689	SDHDP6
31410	SDHDP7
38749	SDIM1
19307	SDK1
19308	SDK2
10690	SDPR
29958	SDR9C7
30311	SDR16C5
35413	SDR16C6P
20275	SDR39U1
29834	SDR42E1
50378	SDR42E1P1
51833	SDR42E1P2
51834	SDR42E1P3
51835	SDR42E1P4
51832	SDR42E1P5
35414	SDR42E2
10691	SDS
30404	SDSL
10695	SEA
32942	SEBOX
44149	SEC1P
17718	SEC11A
31884	SEC11B
23400	SEC11C
10697	SEC13
44529	SEC13P1
10698	SEC14L1
44189	SEC14L1P1
10699	SEC14L2
18655	SEC14L3
20627	SEC14L4
29032	SEC14L5
40047	SEC14L6
29006	SEC16A
30301	SEC16B
20260	SEC22A
10700	SEC22B
16828	SEC22C
10701	SEC23A
10702	SEC23B
17018	SEC23IP
10703	SEC24A
10704	SEC24B
44003	SEC24B-AS1
10705	SEC24C
10706	SEC24D
17052	SEC31A
23197	SEC31B
18276	SEC61A1
17702	SEC61A2
16993	SEC61B
18277	SEC61G
11846	SEC62
40586	SEC62-AS1
21082	SEC63
41953	SEC63P1
41954	SEC63P2
30972	SECISBP2
28997	SECISBP2L
10707	SECTM1
30379	SEH1L
10717	SEL1L
15897	SEL1L2
29108	SEL1L3
10718	SELE
10719	SELENBP1
10720	SELL
10721	SELP
10722	SELPLG
10723	SEMA3A
10724	SEMA3B
49096	SEMA3B-AS1
10725	SEMA3C
10726	SEMA3D
10727	SEMA3E
10728	SEMA3F
40518	SEMA3F-AS1
30400	SEMA3G
10729	SEMA4A
10730	SEMA4B
10731	SEMA4C
10732	SEMA4D
10734	SEMA4F
10735	SEMA4G
10736	SEMA5A
10737	SEMA5B
10738	SEMA6A
51110	SEMA6A-AS1
10739	SEMA6B
10740	SEMA6C
16770	SEMA6D
10741	SEMA7A
10742	SEMG1
10743	SEMG2
10745	SEN2
10746	SEN3
10747	SEN6
10748	SEN6A
10749	SEN6B
44177	SENCR
17927	SENP1
23116	SENP2
17862	SENP3
49182	SENP3-EIF4A1
28407	SENP5
20944	SENP6
30402	SENP7
22992	SENP8
19685	SEPHS1
42161	SEPHS1P1
42162	SEPHS1P2
42163	SEPHS1P3
42169	SEPHS1P4
42168	SEPHS1P6
42167	SEPHS1P7
19686	SEPHS2
42165	SEPHS2P1
15999	SEPN1
10751	SEPP1
30605	SEPSECS
27737	SEPSECS-AS1
2879	SEPT1
7729	SEPT2
40017	SEPT2P1
10750	SEPT3
9165	SEPT4
51345	SEPT4-AS1
9164	SEPT5
15848	SEPT6
1717	SEPT7
51153	SEPT7-AS1
19926	SEPT7P1
32339	SEPT7P2
38038	SEPT7P3
38039	SEPT7P4
38041	SEPT7P5
38042	SEPT7P6
38043	SEPT7P7
38044	SEPT7P8
30810	SEPT7P9
16511	SEPT8
7323	SEPT9
14349	SEPT10
40018	SEPT10P1
25589	SEPT11
26348	SEPT12
33280	SEPT14
51685	SEPT14P1
51686	SEPT14P2
51687	SEPT14P3
51688	SEPT14P4
51689	SEPT14P5
51690	SEPT14P6
51691	SEPT14P7
51692	SEPT14P8
51697	SEPT14P10
51698	SEPT14P11
51699	SEPT14P12
51700	SEPT14P13
51701	SEPT14P14
51702	SEPT14P15
51704	SEPT14P16
51703	SEPT14P17
51705	SEPT14P18
51707	SEPT14P19
51706	SEPT14P20
51712	SEPT14P21
51708	SEPT14P22
51709	SEPT14P23
51710	SEPT14P24
10752	SEPW1
10753	SEPW1P
21061	SERAC1
17860	SERBP1
32247	SERBP1P1
23967	SERBP1P2
44630	SERBP1P3
44631	SERBP1P4
44632	SERBP1P5
44635	SERBP1P6
10755	SERF1A
44061	SERF1AP1
10756	SERF1B
10757	SERF2
17499	SERGEF
14408	SERHL
29446	SERHL2
13464	SERINC1
23231	SERINC2
11699	SERINC3
32237	SERINC4
18825	SERINC5
10759	SERP1
20607	SERP2
8941	SERPINA1
8985	SERPINA2
16	SERPINA3
8948	SERPINA4
8723	SERPINA5
1540	SERPINA6
11583	SERPINA7
44398	SERPINA7P1
15995	SERPINA9
15996	SERPINA10
19193	SERPINA11
18359	SERPINA12
30909	SERPINA13P
44397	SERPINA15P
3311	SERPINB1
8584	SERPINB2
10569	SERPINB3
10570	SERPINB4
8949	SERPINB5
8950	SERPINB6
13902	SERPINB7
8952	SERPINB8
8953	SERPINB8P1
8955	SERPINB9
28590	SERPINB9P1
8942	SERPINB10
14221	SERPINB11
14220	SERPINB12
8944	SERPINB13
775	SERPINC1
4838	SERPIND1
8583	SERPINE1
8951	SERPINE2
24774	SERPINE3
44400	SERPINE4P
8824	SERPINF1
9075	SERPINF2
1228	SERPING1
1546	SERPINH1
19917	SERPINH1P1
8943	SERPINI1
8945	SERPINI2
17932	SERTAD1
30784	SERTAD2
17931	SERTAD3
25236	SERTAD4
32019	SERTAD4-AS1
33792	SERTM1
21595	SESN1
20746	SESN2
23060	SESN3
18379	SESTD1
10760	SET
15573	SETBP1
29010	SETD1A
29187	SETD1B
18420	SETD2
20493	SETD3
1258	SETD4
25566	SETD5
26116	SETD6
51596	SETD6P1
30412	SETD7
30088	SETD8P1
28508	SETD9
10761	SETDB1
20263	SETDB2
10762	SETMAR
19279	SETP1
20032	SETP2
31115	SETP3
42923	SETP4
42924	SETP5
42925	SETP6
42926	SETP7
42927	SETP8
42928	SETP9
42929	SETP10
42930	SETP11
42931	SETP12
42933	SETP14
42934	SETP15
42935	SETP16
42936	SETP17
42939	SETP20
42940	SETP21
42941	SETP22
42937	SETSIP
445	SETX
15955	SEZ6
10763	SEZ6L
30844	SEZ6L2
12950	SF1
10765	SF3A1
10766	SF3A2
10767	SF3A3
16576	SF3A3P1
23277	SF3A3P2
10768	SF3B1
10769	SF3B2
10770	SF3B3
10771	SF3B4
19821	SF3B4P1
21083	SF3B5
30096	SF3B6
29064	SFI1
20255	SFMBT1
20256	SFMBT2
10773	SFN
10774	SFPQ
10775	SFPQP1
29574	SFR1
51531	SFR1P1
51532	SFR1P2
10776	SFRP1
10777	SFRP2
10778	SFRP4
10779	SFRP5
10790	SFSWAP
21102	SFT2D1
25140	SFT2D2
28767	SFT2D3
18383	SFTA1P
18386	SFTA2
18387	SFTA3
10798	SFTPA1
10799	SFTPA2
10800	SFTPA3P
10801	SFTPB
10802	SFTPC
10803	SFTPD
51589	SFTPD-AS1
16085	SFXN1
16086	SFXN2
16087	SFXN3
16088	SFXN4
16073	SFXN5
10805	SGCA
10806	SGCB
10807	SGCD
10808	SGCE
10809	SGCG
14075	SGCZ
25156	SGF29
25412	SGIP1
10810	SGK1
13900	SGK2
10812	SGK3
29799	SGMS1
49683	SGMS1-AS1
28395	SGMS2
25088	SGO1
41081	SGO1-AS1
50776	SGO1P1
50777	SGO1P2
30812	SGO2
10817	SGPL1
17720	SGPP1
19953	SGPP2
10818	SGSH
29410	SGSM1
29026	SGSM2
25228	SGSM3
10819	SGTA
23567	SGTB
30417	SH2B1
17381	SH2B2
29605	SH2B3
10820	SH2D1A
30416	SH2D1B
10821	SH2D2A
16885	SH2D3A
16884	SH2D3C
26102	SH2D4A
31440	SH2D4B
28819	SH2D5
30439	SH2D6
34549	SH2D7
10822	SH3BGR
10823	SH3BGRL
15567	SH3BGRL2
15568	SH3BGRL3
10824	SH3BP1
10825	SH3BP2
10826	SH3BP4
10827	SH3BP5
44501	SH3BP5-AS1
29360	SH3BP5L
30418	SH3D19
26236	SH3D21
10830	SH3GL1
10835	SH3GL1P1
10836	SH3GL1P2
10837	SH3GL1P3
10831	SH3GL2
10832	SH3GL3
10833	SH3GLB1
10834	SH3GLB2
13867	SH3KBP1
23664	SH3PXD2A
45242	SH3PXD2A-AS1
29242	SH3PXD2B
17650	SH3RF1
26299	SH3RF2
24699	SH3RF3
44168	SH3RF3-AS1
26009	SH3TC1
29427	SH3TC2
29546	SH3YL1
15474	SHANK1
14295	SHANK2
40014	SHANK2-AS1
40015	SHANK2-AS2
25098	SHANK2-AS3
14294	SHANK3
25321	SHARPIN
10838	SHB
10839	SHBG
10840	SHC1
10841	SHC1P1
10842	SHC1P2
29869	SHC2
18181	SHC3
16743	SHC4
29547	SHCBP1
16788	SHCBP1L
30633	SHD
27004	SHE
25116	SHF
10845	SHFM1
24454	SHFM1P1
10846	SHFM2
35421	SHFM5
10848	SHH
20366	SHISA2
25159	SHISA3
27139	SHISA4
30376	SHISA5
34491	SHISA6
35409	SHISA7
18351	SHISA8
37231	SHISA9
19214	SHKBP1
10850	SHMT1
10851	SHMT1P1
10852	SHMT2
15454	SHOC2
10853	SHOX
10854	SHOX2
1492	SHPK
19336	SHPRH
25543	SHQ1
45013	SHQ1P1
24084	SHROOM1
630	SHROOM2
631	SHROOM2P1
30422	SHROOM3
29215	SHROOM4
29319	SHTN1
10856	SI
18187	SIAE
10857	SIAH1
30966	SIAH1P1
10858	SIAH2
40526	SIAH2-AS1
30553	SIAH3
25967	SIDT1
41126	SIDT1-AS1
24272	SIDT2
30575	SIGIRR
11127	SIGLEC1
10874	SIGLEC5
10875	SIGLEC6
10876	SIGLEC7
10877	SIGLEC8
10878	SIGLEC9
15620	SIGLEC10
15622	SIGLEC11
15482	SIGLEC12
32926	SIGLEC14
27596	SIGLEC15
24851	SIGLEC16
15604	SIGLEC17P
15491	SIGLEC18P
15609	SIGLEC20P
15610	SIGLEC21P
15611	SIGLEC22P
15613	SIGLEC24P
15614	SIGLEC25P
15615	SIGLEC26P
15617	SIGLEC27P
15618	SIGLEC28P
15619	SIGLEC29P
15623	SIGLEC30P
16072	SIGLEC31P
26856	SIGLECL1
8157	SIGMAR1
11142	SIK1
21680	SIK2
29165	SIK3
41495	SIK3-IT1
26119	SIKE1
24624	SIL1
10882	SIM1
10883	SIM2
24779	SIMC1
19353	SIN3A
19354	SIN3B
10885	SIPA1
20284	SIPA1L1
23800	SIPA1L2
23801	SIPA1L3
9662	SIRPA
9663	SIRPAP1
15928	SIRPB1
16247	SIRPB2
49209	SIRPB3P
16248	SIRPD
15757	SIRPG
51229	SIRPG-AS1
